,Z,S,K,l,b,Q_t_hat,d_ijk
5076,290970111002020,1,0,28906.8,28.0,4.020923197427829e-05,58.81152883617305
5077,290970111002020,1,1,28891.93991,0.0,4.024576675821206e-05,58.794212511361344
5078,290970111002020,1,2,19059.12448,0.0,4.0242802787025094e-05,46.54265105074475
5079,290970111002020,1,3,5513.201394,0.0,4.026008316535668e-05,29.55609191714536
5080,290970111002021,1,0,33496.8,8.0,4.0174145230175385e-05,17.17074187060844
5081,290970111002021,1,1,33479.58033,0.0,4.02210411188864e-05,17.165686157799108
5082,290970111002021,1,2,22085.44983,0.0,4.008321619879777e-05,13.588693631275271
5083,290970111002021,1,3,6388.621516,0.0,4.006911494418218e-05,8.62926087872391
5084,290970111002022,1,0,23766.0,11.0,4.027689612919821e-05,22.454047061564882
5085,290970111002022,1,1,23753.78263,0.0,4.010625590472505e-05,22.447435742839872
5086,290970111002022,1,2,15669.6401,0.0,4.027201945137915e-05,17.769830130365197
5087,290970111002022,1,3,4532.730857,0.0,3.23025758120546e-05,11.284418072520813
5088,290970112001027,1,0,50891.2,57.0,4.023887169243565e-05,65.0102553090699
5089,290970112001027,1,1,50865.0384,0.0,3.982399603246598e-05,64.99173308112366
5090,290970112001027,1,2,33554.10201,0.0,4.0159295340866204e-05,51.79791442693797
5091,290970112001027,1,3,9706.139551,0.0,4.023890567137396e-05,33.20582473276006
5092,290970112001029,1,0,39678.0,15.0,4.0196967975581864e-05,12.7566419783823
5093,290970112001029,1,1,39657.60276,0.0,4.026828202368702e-05,12.753007452689992
5094,290970112001029,1,2,26160.90129,0.0,4.024818076189255e-05,10.164049448434248
5095,290970112001029,1,3,7567.520615,0.0,3.9119267271053606e-05,6.515815323335679
5096,290970112003029,1,0,15990.2,20.0,4.025133362165473e-05,31.007287130526084
5097,290970112003029,1,1,15981.97993,0.0,3.9331217170688794e-05,30.998404131660937
5098,290970112003029,1,2,10542.8208,0.0,3.8114497402401454e-05,24.677909389407315
5099,290970112003029,1,3,3049.704323,0.0,3.934427614910287e-05,15.795292213076577
5100,290970112003033,1,0,22008.2,4.0,3.9533194597163696e-05,2.0087777376918896
5101,290970112003033,1,1,21996.88626,0.0,4.0151343173249883e-05,2.0082022609551315
5102,290970112003033,1,2,14510.66958,0.0,4.014984827294609e-05,1.5987349936213924
5103,290970112003033,1,3,4197.477373,0.0,3.979238688267561e-05,1.0232830503756194
5104,290970112003034,1,0,31905.6,24.0,4.024505210047071e-05,32.140443803070234
5105,290970112003034,1,1,31889.19831,0.0,3.6862250782802355e-05,32.13123617500367
5106,290970112003034,1,2,21036.32371,0.0,4.027063751078029e-05,25.579759901465263
5107,290970112003034,1,3,6085.14254,0.0,3.984701500933389e-05,16.37252880540984
5108,290970112004000,1,0,33734.8,7.0,4.0243392125554874e-05,11.790303621588135
5109,290970112004000,1,1,33717.45798,0.0,4.0226286626650444e-05,11.786776963737848
5110,290970112004000,1,2,22242.3704,0.0,4.0098596971738964e-05,9.299858126729697
5111,290970112004000,1,3,6434.013671,0.0,4.0238086930347317e-05,5.878818321684758
5112,290970112004001,1,0,41140.0,69.0,3.9950534812110907e-05,53.05636629714661
5113,290970112004001,1,1,41118.85119,0.0,3.9498589135460373e-05,53.0404963329763
5114,290970112004001,1,2,27124.84195,0.0,3.978218421355301e-05,41.84936156927247
5115,290970112004001,1,3,7846.358135,0.0,3.547340989430464e-05,26.454682447314244
5116,290970112004002,1,0,39956.8,35.0,4.0098958882131115e-05,47.54937263027314
5117,290970112004002,1,1,39936.25944,0.0,4.0268367318228596e-05,47.535149893703775
5118,290970112004002,1,2,26344.72253,0.0,3.8872359624738154e-05,37.505600675843446
5119,290970112004002,1,3,7620.694281,0.0,4.025837691307806e-05,23.708814630288607
5120,290970112004003,1,0,22970.4,31.0,4.011097361382147e-05,41.26606267555847
5121,290970112004003,1,1,22958.59163,0.0,3.955639486348781e-05,41.25371937729499
5122,290970112004003,1,2,15145.07704,0.0,4.008784647238519e-05,32.54950343988469
5123,290970112004003,1,3,4380.991369,0.0,3.935918453711657e-05,20.57586412609575
5124,290970112004004,1,0,23242.4,29.0,3.9830821699323685e-05,24.890640978908287
5125,290970112004004,1,1,23230.4518,0.0,4.023658749120969e-05,24.883195812858037
5126,290970112004004,1,2,15324.41484,0.0,3.9754267951365285e-05,19.633033822268853
5127,290970112004004,1,3,4432.868117,0.0,4.013040943787346e-05,12.410838679229487
5128,290970112004005,1,0,18958.4,77.0,4.00611872725648e-05,82.53212535111695
5129,290970112004005,1,1,18948.65407,0.0,4.018543575081084e-05,82.50743874260566
5130,290970112004005,1,2,12499.84452,0.0,3.9818664299780336e-05,65.09900688063111
5131,290970112004005,1,3,3615.809336,0.0,4.0264375529028744e-05,41.151728252363725
5132,290970112004006,1,0,32429.2,11.0,4.027479372377687e-05,13.10033735732015
5133,290970112004006,1,1,32412.52915,0.0,4.0024711758631215e-05,13.09641884890704
5134,290970112004006,1,2,21381.54897,0.0,4.006711402776291e-05,10.333175696500877
5135,290970112004006,1,3,6185.00528,0.0,4.0272012529168156e-05,6.53202035729292
5136,290970112004007,1,0,25085.2,16.0,4.0016662339424115e-05,12.14758554951502
5137,290970112004007,1,1,25072.30447,0.0,4.022323957071265e-05,12.143952022532138
5138,290970112004007,1,2,16539.42842,0.0,4.00355929985008e-05,9.581672008480492
5139,290970112004007,1,3,4784.333084,0.0,4.025255293688506e-05,6.056964331289336
5140,290970112004008,1,0,20668.6,32.0,3.996593900880227e-05,27.019445799472813
5141,290970112004008,1,1,20657.97491,0.0,4.004950068106404e-05,27.011363874971885
5142,290970112004008,1,2,13627.43093,0.0,4.024048308092982e-05,21.312174875946145
5143,290970112004008,1,3,3941.984389,0.0,4.0237558855201775e-05,13.47229198731726
5144,290970112004009,1,0,17571.2,27.0,4.0197642131188386e-05,27.379705076799112
5145,290970112004009,1,1,17562.16719,0.0,4.010290326181274e-05,27.371515395263387
5146,290970112004009,1,2,11585.22175,0.0,4.027438004746655e-05,21.596337203012634
5147,290970112004009,1,3,3351.237921,0.0,3.9859691747961984e-05,13.651922547062085
5148,290970112004010,1,0,17680.0,19.0,3.981957104138157e-05,12.576323863027344
5149,290970112004010,1,1,17670.91126,0.0,4.0202410283392444e-05,12.572562095726749
5150,290970112004010,1,2,11656.95687,0.0,4.0135349012846165e-05,9.919848667780636
5151,290970112004010,1,3,3371.98862,0.0,4.0020986057047286e-05,6.27073954306708
5152,290970112004011,1,0,31487.4,12.0,3.992743090030174e-05,19.650506035980225
5153,290970112004011,1,1,31471.2133,0.0,4.024036628065431e-05,19.64462827325585
5154,290970112004011,1,2,20760.59184,0.0,3.890153362971834e-05,15.499763543016039
5155,290970112004011,1,3,6005.38204,0.0,3.72240258062925e-05,9.798030535918633
5156,290970112004012,1,0,64066.2,8.0,4.025430122328746e-05,10.087259765136517
5157,290970112004012,1,1,64033.26554,0.0,4.023604434821313e-05,10.084242513149952
5158,290970112004012,1,2,42240.7766,0.0,3.923974042448375e-05,7.956545285977618
5159,290970112004012,1,3,12218.91953,0.0,4.02653506473526e-05,5.029655674985621
5160,290970112004013,1,0,23113.2,8.0,4.022214500843004e-05,9.825253017990113
5161,290970112004013,1,1,23101.31822,0.0,3.8245547490354455e-05,9.822314137216116
5162,290970112004013,1,2,15239.22939,0.0,4.0254942721271636e-05,7.749881773056489
5163,290970112004013,1,3,4408.226661,0.0,4.0163022449243394e-05,4.899015267948945
5164,290970112004015,1,0,20335.4,6.0,4.018120465780521e-05,8.187710848325095
5165,290970112004015,1,1,20324.9462,0.0,3.738820295368601e-05,8.185261780799044
5166,290970112004015,1,2,13407.74212,0.0,3.996622572096519e-05,6.458234808982892
5167,290970112004015,1,3,3878.435372,0.0,4.012109689237265e-05,4.082512723271169
5168,290970112004016,1,0,19672.4,11.0,4.0048773373648264e-05,13.609794921215949
5169,290970112004016,1,1,19662.28703,0.0,4.027436621774585e-05,13.60572402764097
5170,290970112004016,1,2,12970.60624,0.0,4.021884271898298e-05,10.735021416944907
5171,290970112004016,1,3,3751.985799,0.0,4.001304244332074e-05,6.786043371219769
5172,290970112004017,1,0,21039.2,10.0,4.01885793575224e-05,17.467116476426888
5173,290970112004017,1,1,21028.3844,0.0,4.019184038563857e-05,17.46189179991039
5174,290970112004017,1,2,13871.77868,0.0,4.016535399624859e-05,13.777567596648531
5175,290970112004017,1,3,4012.666458,0.0,4.016670849121639e-05,8.709360476576087
5176,290970112004018,1,0,44026.6,10.0,4.003241482518735e-05,24.759637605335083
5177,290970112004018,1,1,44003.96728,0.0,4.026065958607986e-05,24.752231622831587
5178,290970112004018,1,2,29028.06433,0.0,4.0271758153949114e-05,19.529702065136053
5179,290970112004018,1,3,8396.900123,0.0,4.027795635689616e-05,12.345518475365548
5180,290970112004019,1,0,32096.0,1.0,4.014477869363228e-05,1.9650506035980226
5181,290970112004019,1,1,32079.50044,0.0,4.0139413077199694e-05,1.9644628274134543
5182,290970112004019,1,2,21161.86017,0.0,4.014575285092297e-05,1.549976354576903
5183,290970112004019,1,3,6121.456264,0.0,4.025471058646691e-05,0.9798030536042313
5184,290970112004020,1,0,38131.0,14.0,4.009875096420932e-05,18.340472300248212
5185,290970112004020,1,1,38111.39803,0.0,3.964611274931871e-05,18.334986388261207
5186,290970112004020,1,2,25140.91756,0.0,3.858359443508876e-05,14.466445974735835
5187,290970112004020,1,3,7272.47161,0.0,4.0099187745399864e-05,9.14482850023807
5188,290970112004021,1,0,26996.0,36.0,3.981055937628804e-05,62.881619315136724
5189,290970112004021,1,1,26982.12219,0.0,4.026432785840999e-05,62.862810474358696
5190,290970112004021,1,2,17799.27645,0.0,4.0139764096418255e-05,49.599243336656826
5191,290970112004021,1,3,5148.767239,0.0,4.008322449442061e-05,31.353697715335397
5192,290970112004023,1,0,16272.4,9.0,4.014849166739532e-05,6.550168678660075
5193,290970112004023,1,1,16264.03486,0.0,3.972241337484054e-05,6.548209424030606
5194,290970112004023,1,2,10728.88377,0.0,3.977165588506251e-05,5.166587849005842
5195,290970112004023,1,3,3103.526449,0.0,4.0224823072818167e-05,3.2660101786579783
5196,290970112004024,1,0,16687.2,15.0,4.0252059889730775e-05,20.714908446262488
5197,290970112004024,1,1,16678.62162,0.0,3.990939995419138e-05,20.708712300544423
5198,290970112004024,1,2,11002.37391,0.0,3.931854130779087e-05,16.33933407083005
5199,290970112004024,1,3,3182.63849,0.0,4.02644557761423e-05,10.328757190218518
5200,290970112004025,1,0,22926.2,14.0,4.0166915674519594e-05,13.362344104466553
5201,290970112004025,1,1,22914.41435,0.0,4.015349280130932e-05,13.358347226306574
5202,290970112004025,1,2,15115.93465,0.0,4.0025143877217456e-05,10.539839209919759
5203,290970112004025,1,3,4372.561397,0.0,3.966461070918456e-05,6.662660764492271
5204,290970112004026,1,0,38046.0,13.0,4.0219540605568804e-05,20.305522903846235
5205,290970112004026,1,1,38026.44172,0.0,4.014941496212871e-05,20.299449213749888
5206,290970112004026,1,2,25084.8745,0.0,4.027684109748652e-05,16.016422329817402
5207,290970112004026,1,3,7256.260127,0.0,4.013537947658683e-05,10.124631554061493
5208,290970112004027,1,0,57072.4,11.0,3.992277361450352e-05,14.410371093052166
5209,290970112004027,1,1,57043.06084,0.0,4.0267898886249294e-05,14.406060733489948
5210,290970112004027,1,2,37629.55347,0.0,4.0255374646907776e-05,11.366493265920177
5211,290970112004027,1,3,10885.03865,0.0,4.021279170803755e-05,7.18522239322637
5212,290970112004028,1,0,52968.6,10.0,3.9938696088254335e-05,32.1553735134222
5213,290970112004028,1,1,52941.37048,0.0,4.026522377572413e-05,32.145755356793025
5214,290970112004028,1,2,34923.79444,0.0,3.972050583492271e-05,25.363249435437254
5215,290970112004028,1,3,10102.34821,0.0,4.0220281854609996e-05,16.03314087590549
5216,290970112004029,1,0,32184.4,9.0,3.955451893537453e-05,26.364428931606803
5217,290970112004029,1,1,32167.85499,0.0,4.011922080321876e-05,26.356542931462233
5218,290970112004029,1,2,21220.14495,0.0,3.66704909101623e-05,20.79551608827373
5219,290970112004029,1,3,6138.316207,0.0,3.993497100558276e-05,13.145690969143718
5220,290970112004034,1,0,21059.6,15.0,4.022333930628435e-05,6.550168678660075
5221,290970112004034,1,1,21048.77391,0.0,4.019364838127745e-05,6.548209424424676
5222,290970112004034,1,2,13885.22901,0.0,4.015922286771676e-05,5.16658784777242
5223,290970112004034,1,3,4016.557214,0.0,4.021871706800381e-05,3.266010178698383
5224,290970112004035,1,0,14579.2,12.0,4.011875429100289e-05,13.755354225186158
5225,290970112004035,1,1,14571.70528,0.0,4.0198978152007346e-05,13.751239789362959
5226,290970112004035,1,2,9612.505973,0.0,4.0256266480134334e-05,10.849834480506392
5227,290970112004035,1,3,2780.593693,0.0,4.0142339189333206e-05,6.858621375336467
5228,290970112004036,1,0,21239.8,26.0,3.9753741625487926e-05,26.2006747146403
5229,290970112004036,1,1,21228.88127,0.0,4.026938142205453e-05,26.19283769429254
5230,290970112004036,1,2,14004.0403,0.0,3.962322798054216e-05,20.66635139015881
5231,290970112004036,1,3,4050.925559,0.0,4.020320388694591e-05,13.064040714408765
5232,290970112004037,1,0,20848.8,13.0,3.967908391496561e-05,10.316515668889618
5233,290970112004037,1,1,20838.08227,0.0,3.796962643193701e-05,10.313429841807325
5234,290970112004037,1,2,13746.24222,0.0,3.9597209601849366e-05,8.137375861338665
5235,290970112004037,1,3,3976.352734,0.0,3.798345769647226e-05,5.143966031366176
5236,290970112004038,1,0,20753.6,13.0,3.9872275274922906e-05,9.170236150124106
5237,290970112004038,1,1,20742.93121,0.0,3.96662592828069e-05,9.16749319287026
5238,290970112004038,1,2,13683.47399,0.0,4.026024099264345e-05,7.23322298766201
5239,290970112004038,1,3,3958.195872,0.0,4.0102801302300415e-05,4.572414250053
5240,290970112004039,1,0,13314.4,11.0,4.0099343835068006e-05,8.023956631358592
5241,290970112004039,1,1,13307.55548,0.0,3.8989650869425083e-05,8.021556545574757
5242,290970112004039,1,2,8778.585213,0.0,4.019557739963153e-05,6.3290701139066785
5243,290970112004039,1,3,2539.366815,0.0,3.826000397863313e-05,4.000862469020442
5244,290970112004040,1,0,21236.4,17.0,3.9603102990201064e-05,12.14758554951502
5245,290970112004040,1,1,21225.48302,0.0,3.7972336596412264e-05,12.143952022619665
5246,290970112004040,1,2,14001.79858,0.0,4.015617980717074e-05,9.581672009074664
5247,290970112004040,1,3,4050.2771,0.0,3.7457172502272975e-05,6.0569643313392065
5248,290970112004041,1,0,51720.8,23.0,4.023243465629987e-05,66.02570028089356
5249,290970112004041,1,1,51694.21193,0.0,4.012685191535012e-05,66.00595099526228
5250,290970112004041,1,2,34101.08229,0.0,3.998112364495687e-05,52.07920550609457
5251,290970112004041,1,3,9864.363632,0.0,4.010260179807892e-05,32.9213826009576
5252,290970112004042,1,0,11464.8,10.0,4.016550803120065e-05,7.336188920099284
5253,290970112004042,1,1,11458.9063,0.0,3.932933776206216e-05,7.333994555216161
5254,290970112004042,1,2,7559.088186,0.0,4.0218559133162425e-05,5.786578389662127
5255,290970112004042,1,3,2186.604928,0.0,4.025981460968463e-05,3.6579314000499976
5256,290970112004043,1,0,22487.6,17.0,3.985062567791567e-05,9.170236150124106
5257,290970112004043,1,1,22476.03982,0.0,4.0188802141860234e-05,9.167493194360823
5258,290970112004043,1,2,14826.75245,0.0,4.02506224248578e-05,7.233222987015145
5259,290970112004043,1,3,4288.910141,0.0,4.0265422529403035e-05,4.572414250176171
5260,290970112004044,1,0,20991.6,25.0,3.6867227099884475e-05,14.511142918877736
5261,290970112004044,1,1,20980.80887,0.0,4.016805361185053e-05,14.506802418514525
5262,290970112004044,1,2,13840.39456,0.0,4.020597349459262e-05,11.445979231765714
5263,290970112004044,1,3,4003.588027,0.0,4.0028374039008944e-05,7.235468703578096
5264,290970112004045,1,0,14055.6,11.0,4.012467781748146e-05,13.10033735732015
5265,290970112004045,1,1,14048.37445,0.0,4.016884724010914e-05,13.096418848793308
5266,290970112004045,1,2,9267.280712,0.0,3.873342175240322e-05,10.333175695814562
5267,290970112004045,1,3,2680.730953,0.0,3.109057427383055e-05,6.532020357414319
5268,290970112004046,1,0,25806.0,49.0,3.991315838247243e-05,66.89359763081602
5269,290970112004046,1,1,25792.73393,0.0,4.023868632780926e-05,66.87358874341056
5270,290970112004046,1,2,17014.67359,0.0,4.0217258394058095e-05,52.76377840359849
5271,290970112004046,1,3,4921.806467,0.0,3.985320135919792e-05,33.35412895051127
5272,290970112004047,1,0,27778.0,45.0,4.0258267138749665e-05,92.6961801973134
5273,290970112004047,1,1,27763.72019,0.0,4.026612024680455e-05,92.66845337567035
5274,290970112004047,1,2,18314.87262,0.0,3.887345456960225e-05,73.1161259548773
5275,290970112004047,1,3,5297.91289,0.0,3.970242314309521e-05,46.21967508130978
5276,290970112004048,1,0,21726.0,17.0,4.001348396530753e-05,45.98218412419373
5277,290970112004048,1,1,21714.83133,0.0,4.0262174681568454e-05,45.96843015411628
5278,290970112004048,1,2,14324.60662,0.0,4.017165811919634e-05,36.26944669803648
5279,290970112004048,1,3,4143.655247,0.0,3.878015251377491e-05,22.927391454938217
5280,290970112004049,1,0,1339.6,1.0,4.0057714907814e-05,0.0
5281,290970112004049,1,1,1338.911353,0.0,3.9431907326737325e-05,0.0
5282,290970112004049,1,2,883.2386552,0.0,4.005688843546969e-05,0.0
5283,290970112004049,1,3,255.4929839,0.0,3.976620391830888e-05,0.0
5284,290970112004050,1,0,18904.0,5.0,4.0122978359767814e-05,9.170236150124106
5285,290970112004050,1,1,18894.28204,0.0,3.8238743376431946e-05,9.167493194931042
5286,290970112004050,1,2,12463.97696,0.0,4.0081891219513686e-05,7.233222986611498
5287,290970112004050,1,3,3605.433986,0.0,3.884689819880572e-05,4.572414250153079
5288,290970112004051,1,0,19264.4,15.0,4.020400750072837e-05,23.95490259624258
5289,290970112004051,1,1,19254.49677,0.0,4.00539785767575e-05,23.947737325867358
5290,290970112004051,1,2,12701.59954,0.0,4.016087331927382e-05,18.894949840713466
5291,290970112004051,1,3,3674.170677,0.0,3.637672524706954e-05,11.944265796247846
5292,290970112004052,1,0,20454.4,27.0,3.920572446324723e-05,37.33596146836243
5293,290970112004052,1,1,20443.88502,0.0,4.0218119475339764e-05,37.32479371430225
5294,290970112004052,1,2,13486.20241,0.0,3.984685903902851e-05,29.44955073294319
5295,290970112004052,1,3,3901.13145,0.0,3.921761704394666e-05,18.61625801889382
5296,290970112004053,1,0,14470.4,17.0,4.025575879268324e-05,34.06087712903239
5297,290970112004053,1,1,14462.96121,0.0,3.9812978078106094e-05,34.05068900120987
5298,290970112004053,1,2,9540.770854,0.0,3.869186193609885e-05,26.866256809177905
5299,290970112004053,1,3,2759.842994,0.0,4.020340107390605e-05,16.98325292967314
5300,290970112004054,1,0,27614.8,25.0,4.023288998317174e-05,33.85933347738132
5301,290970112004054,1,1,27600.60408,0.0,4.004744104265514e-05,33.849205637165426
5302,290970112004054,1,2,18207.26994,0.0,4.0055298453615624e-05,26.707284873256807
5303,290970112004054,1,3,5266.786841,0.0,3.933528789149169e-05,16.882760308465812
5304,290970112004055,1,0,20617.6,24.0,4.027732513920287e-05,21.766714378316536
5305,290970112004055,1,1,20607.00113,0.0,4.018183998077324e-05,21.760203626671146
5306,290970112004055,1,2,13593.80509,0.0,4.023401975144026e-05,17.168968849167882
5307,290970112004055,1,3,3932.257498,0.0,4.0138569278088876e-05,10.85320305506928
5308,290970112004056,1,0,23188.0,47.0,4.026688660170168e-05,88.03426704119141
5309,290970112004056,1,1,23176.07976,0.0,3.97362175940654e-05,88.00793465258243
5310,290970112004056,1,2,15288.54728,0.0,3.948552733621956e-05,69.43894067568493
5311,290970112004056,1,3,4422.492767,0.0,4.02448085773851e-05,43.89517680146956
5312,290970112004057,1,0,10655.6,6.0,3.999738077091428e-05,2.62006747146403
5313,290970112004057,1,1,10650.12228,0.0,4.0263430489134795e-05,2.6192837690394035
5314,290970112004057,1,2,7025.558237,0.0,4.0229155603738835e-05,2.0666351391762974
5315,290970112004057,1,3,2032.271603,0.0,4.00005075853451e-05,1.3064040714862313
5316,290970112004058,1,0,24588.8,10.0,3.2380448842226466e-05,10.698608841811435
5317,290970112004058,1,1,24576.15966,0.0,4.0118908697083594e-05,10.695408727251944
5318,290970112004058,1,2,16212.13694,0.0,3.850220665552315e-05,8.438760151634389
5319,290970112004058,1,3,4689.658019,0.0,4.001514579402358e-05,5.334483291795975
5320,290970112004059,1,0,23538.2,70.0,3.9990539492936586e-05,81.22209161538494
5321,290970112004059,1,1,23526.09974,0.0,4.0254378580766025e-05,81.19779686631216
5322,290970112004059,1,2,15519.4447,0.0,4.024458476261471e-05,64.06568932511829
5323,290970112004059,1,3,4489.28408,0.0,4.026312963190306e-05,40.49852621554386
5324,290970112004060,1,0,28900.0,29.0,4.026886869528475e-05,57.641484372208666
5325,290970112004060,1,1,28885.1434,0.0,4.0060296138063134e-05,57.624242932051374
5326,290970112004060,1,2,19054.64104,0.0,3.981376199372966e-05,45.465973063867104
5327,290970112004060,1,3,5511.904475,0.0,4.0259811471946884e-05,28.740889572390785
5328,290970112004061,1,0,23205.0,16.0,3.919181324196353e-05,21.615556639578248
5329,290970112004061,1,1,23193.07102,0.0,4.0204855740271026e-05,21.609091097287184
5330,290970112004061,1,2,15299.75589,0.0,4.014873716952443e-05,17.049739896625045
5331,290970112004061,1,3,4425.735064,0.0,4.011625478540827e-05,10.777833589778407
5332,290970112004062,1,0,19679.2,6.0,4.021295116558936e-05,7.8602024143920906
5333,290970112004062,1,1,19669.08353,0.0,3.994726167518762e-05,7.8578513090747
5334,290970112004062,1,2,12975.08969,0.0,4.026288334842219e-05,6.19990541856985
5335,290970112004062,1,3,3753.282718,0.0,4.025797964842924e-05,3.9192122144621577
5336,290970112004063,1,0,16840.2,12.0,4.027069011001858e-05,7.368939763492585
5337,290970112004063,1,1,16831.54297,0.0,4.024528831704744e-05,7.3667356016534775
5338,290970112004063,1,2,11103.25142,0.0,4.0203856323891504e-05,5.812411329150486
5339,290970112004063,1,3,3211.819161,0.0,3.998932316645876e-05,3.6742614511273657
5340,290970112004064,1,0,23973.4,16.0,3.08138703165686e-05,12.96933398374695
5341,290970112004064,1,1,23961.07601,0.0,3.853689986437507e-05,12.96545465865969
5342,290970112004064,1,2,15806.38517,0.0,4.026982607465305e-05,10.229843938222706
5343,290970112004064,1,3,4572.286877,0.0,3.839073688281067e-05,6.466700153833876
5344,290970112004065,1,0,23351.2,13.0,3.9742247234879765e-05,13.10033735732015
5345,290970112004065,1,1,23339.19587,0.0,4.000589734248913e-05,13.096418849107618
5346,290970112004065,1,2,15396.14996,0.0,4.015439325590742e-05,10.33317569621801
5347,290970112004065,1,3,4453.618816,0.0,4.021993120791004e-05,6.5320203574250755
5348,290970112004066,1,0,52105.0,12.0,4.024409031993939e-05,10.48026988585612
5349,290970112004066,1,1,52078.21443,0.0,4.011987398461622e-05,10.477135079243318
5350,290970112004066,1,2,34354.39693,0.0,4.0109744634972686e-05,8.266540556564689
5351,290970112004066,1,3,9937.639539,0.0,4.013174308531143e-05,5.225616285917707
5352,290970112004067,1,0,30729.2,17.0,4.0153662112581145e-05,47.16121448635254
5353,290970112004067,1,1,30713.40307,0.0,4.0272551315152497e-05,47.147107858308914
5354,290970112004067,1,2,20260.68773,0.0,3.971197000685024e-05,37.19943250511479
5355,290970112004067,1,3,5860.775605,0.0,4.0233335192885816e-05,23.51527328624084
5356,290970112004068,1,0,19080.8,28.0,4.0195349135530244e-05,27.265077124922563
5357,290970112004068,1,1,19070.99115,0.0,4.026010697686579e-05,27.256921729191877
5358,290970112004068,1,2,12580.54653,0.0,4.0129245213104394e-05,21.505921916753167
5359,290970112004068,1,3,3639.153872,0.0,3.950563665537997e-05,13.594767368596887
5360,290970112004069,1,0,49028.0,4.0,4.015092143694492e-05,3.4934232952853717
5361,290970112004069,1,1,49002.79622,0.0,4.026461330335961e-05,3.4923783597231495
5362,290970112004069,1,2,32325.63809,0.0,4.019486723072499e-05,2.7555135188508593
5363,290970112004069,1,3,9350.783827,0.0,4.021218205841266e-05,1.74187209529641
5364,290970119001000,1,0,62614.4,7.0,4.024129472545092e-05,5.879298331855032
5365,290970119001000,1,1,62582.21187,0.0,3.344954974497006e-05,5.877530768309413
5366,290970119001000,1,2,41283.5611,0.0,4.025120399753561e-05,4.632428028126842
5367,290970119001000,1,3,11942.02739,0.0,3.985923338078004e-05,2.9240186225014186
5368,290970119001007,1,0,37627.8,14.0,4.0196539778868995e-05,32.562267684120215
5369,290970119001007,1,1,37608.45671,0.0,3.976036823035855e-05,32.55247810157286
5370,290970119001007,1,2,24809.14263,0.0,4.013528438444978e-05,25.65652446287727
5371,290970119001007,1,3,7176.499626,0.0,4.026000052608376e-05,16.19456467813113
5372,290970119001008,1,0,47113.8,6.0,4.026740365011796e-05,5.879298331855032
5373,290970119001008,1,1,47089.58025,0.0,3.983568528959082e-05,5.877530768315002
5374,290970119001008,1,2,31063.54834,0.0,4.004939609639114e-05,4.632428028418457
5375,290970119001008,1,3,8985.701213,0.0,4.023649340366822e-05,2.924018622483685
5376,290970119001009,1,0,112404.0,11.0,4.0197992648715594e-05,15.678128884946751
5377,290970119001009,1,1,112346.2166,0.0,4.0223167937327765e-05,15.673415384299894
5378,290970119001009,1,2,74111.34503,0.0,3.994979551860792e-05,12.353141408858274
5379,290970119001009,1,3,21438.06611,0.0,3.9292535673095266e-05,7.797382993201428
5380,290970119001010,1,0,128064.4,3.0,4.012672677849543e-05,7.839064442473376
5381,290970119001010,1,1,127998.566,0.0,3.5612937839695033e-05,7.836707689447273
5382,290970119001010,1,2,84436.71875,0.0,4.018601378209189e-05,6.176570704399314
5383,290970119001010,1,3,24424.86988,0.0,4.0278208699408886e-05,3.8986914967407156
5384,290970119001011,1,0,75548.0,5.0,4.014281636086347e-05,10.778713608400892
5385,290970119001011,1,1,75509.1631,0.0,4.010548578530029e-05,10.775473074772627
5386,290970119001011,1,2,49811.0734,0.0,4.0142716546586026e-05,8.492784718694141
5387,290970119001011,1,3,14408.76676,0.0,3.982861287615475e-05,5.360700808122634
5388,290970119001013,1,0,41514.0,23.0,4.008499257930039e-05,67.61193081633287
5389,290970119001013,1,1,41492.65893,0.0,4.01557924229079e-05,67.59160383153285
5390,290970119001013,1,2,27371.43142,0.0,3.920811999399054e-05,53.272922323442714
5391,290970119001013,1,3,7917.688664,0.0,4.021285755300327e-05,33.62621415898284
5392,290970119001015,1,0,37916.8,2.0,4.023594064412692e-05,1.959766110618344
5393,290970119001015,1,1,37897.30814,0.0,4.025044733508922e-05,1.9591769226581768
5394,290970119001015,1,2,24999.68904,0.0,4.026477237996675e-05,1.5441426759942138
5395,290970119001015,1,3,7231.618671,0.0,4.025824907397584e-05,0.9746728741541975
5396,290970119001017,1,0,38824.6,4.0,4.0247731781739185e-05,5.2260429616489175
5397,290970119001017,1,1,38804.64147,0.0,3.990426757044094e-05,5.2244717939159635
5398,290970119001017,1,2,25598.22894,0.0,4.019057437571482e-05,4.117713802582124
5399,290970119001017,1,3,7404.757318,0.0,3.852132342469203e-05,2.5991276644534773
5400,290970119001018,1,0,39256.4,4.0,4.0261844291047183e-05,6.532553702061147
5401,290970119001018,1,1,39236.21949,0.0,4.022723384985145e-05,6.530589741914983
5402,290970119001018,1,2,25882.9277,0.0,4.018596800953282e-05,5.147142253839018
5403,290970119001018,1,3,7487.111655,0.0,3.850597083540224e-05,3.2489095805240793
5404,290970119001035,1,0,71189.2,10.0,4.019978885921328e-05,18.944405735977327
5405,290970119001035,1,1,71152.60383,0.0,4.021394701819178e-05,18.938710253434852
5406,290970119001035,1,2,46937.18518,0.0,3.8985270211404664e-05,14.926712534731372
